,,,,,,,,,,,,,,,,,,,
MS/SAS/DAB/Núcleo de Tecnologia da Informação - NTI,,,,,,,,,,,,,,,,,,,
"Relatório do Consumo Alimentar por período, fase do ciclo da vida (de 2008 a 2014).",,,,,,,,,,,,,,,,,,,
Abrangência: Região (TODOS) - Estado (TODOS),,,,,,,,,,,,,,,,,,,
Competência: Ano: 2012 - Mês: TODOS,,,,,,,,,,,,,,,,,,,
Faixa Etária: Gestantes (Adolescentes e Adultas),,,,,,,,,,,,,,,,,,,
Sexo: TODOS,,,,,,,,,,,,,,,,,,,
Raça e Cor: TODOS,,,,,,,,,,,,,,,,,,,
Povo e Comunidade: TODOS,,,,,,,,,,,,,,,,,,,
Escolaridade: TODOS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Abrangência Estadual,,,FREQUÊNCIA DE CONSUMO - Salada crua,,,,,,,,,,,,,,,,Total de indivíduos
Região,Código UF,UF,,,,,,,,,,,,,,,,,avaliados
,,,Não consumiu nos últimos sete dias,,1 dia nos últimos sete dias,,2 dias nos últimos sete dias,,3 dias nos últimos sete dias,,4 dias nos últimos sete dias,,5 dias nos últimos sete dias,,6 dias nos últimos sete dias,,Todos os últimos sete dias,,
,,,n,%,n,%,n,%,n,%,n,%,n,%,n,%,n,%,
CENTRO-OESTE,53,DF,228,13%,180,10%,270,15%,235,13%,116,7%,85,5%,73,4%,570,32%,1757
CENTRO-OESTE,52,GO,148,9%,124,8%,175,11%,213,13%,132,8%,109,7%,88,6%,608,38%,1597
CENTRO-OESTE,50,MS,225,9%,205,8%,325,13%,394,15%,228,9%,208,8%,184,7%,792,31%,2561
CENTRO-OESTE,51,MT,445,14%,324,10%,461,14%,437,13%,240,7%,164,5%,136,4%,1047,32%,3254
TOTAL REGIÃO CENTRO-OESTE,,,1046,11%,833,9%,1231,13%,1279,14%,716,8%,566,6%,481,5%,3017,33%,9169
NORDESTE,27,AL,381,19%,248,12%,334,17%,242,12%,117,6%,90,5%,71,4%,514,26%,1997
NORDESTE,29,BA,612,17%,425,12%,538,15%,524,15%,200,6%,179,5%,172,5%,897,25%,3547
NORDESTE,23,CE,1362,43%,452,14%,511,16%,305,10%,87,3%,80,3%,59,2%,298,9%,3154
NORDESTE,21,MA,377,34%,269,24%,184,16%,109,10%,38,3%,34,3%,21,2%,92,8%,1124
NORDESTE,25,PB,179,20%,88,10%,109,12%,91,10%,248,27%,30,3%,27,3%,138,15%,910
NORDESTE,26,PE,160,22%,83,11%,164,22%,120,16%,37,5%,23,3%,8,1%,136,19%,731
NORDESTE,22,PI,231,32%,104,14%,161,22%,79,11%,34,5%,22,3%,18,2%,72,10%,721
NORDESTE,24,RN,75,33%,33,15%,28,12%,26,12%,10,4%,9,4%,4,2%,41,18%,226
NORDESTE,28,SE,0,-,0,-,0,-,0,-,0,-,1,100%,0,-,0,-,1
TOTAL REGIÃO NORDESTE,,,3377,27%,1702,14%,2029,16%,1496,12%,771,6%,468,4%,380,3%,2188,18%,12411
NORTE,12,AC,0,-,1,33%,1,33%,0,-,1,33%,0,-,0,-,0,-,3
NORTE,13,AM,125,39%,82,26%,51,16%,30,9%,6,2%,3,1%,6,2%,18,6%,321
