,,,,,,,,,,,,,,,,,,,
MS/SAS/DAB/Núcleo de Tecnologia da Informação - NTI,,,,,,,,,,,,,,,,,,,
"Relatório do Consumo Alimentar por período, fase do ciclo da vida (de 2008 a 2014).",,,,,,,,,,,,,,,,,,,
Abrangência: Região (TODOS) - Estado (TODOS),,,,,,,,,,,,,,,,,,,
Competência: Ano: 2014 - Mês: TODOS,,,,,,,,,,,,,,,,,,,
Faixa Etária: Gestantes (Adolescentes e Adultas),,,,,,,,,,,,,,,,,,,
Sexo: TODOS,,,,,,,,,,,,,,,,,,,
Raça e Cor: TODOS,,,,,,,,,,,,,,,,,,,
Povo e Comunidade: TODOS,,,,,,,,,,,,,,,,,,,
Escolaridade: TODOS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Abrangência Estadual,,,FREQUÊNCIA DE CONSUMO - Salada crua,,,,,,,,,,,,,,,,Total de indivíduos
Região,Código UF,UF,,,,,,,,,,,,,,,,,avaliados
,,,Não consumiu nos últimos sete dias,,1 dia nos últimos sete dias,,2 dias nos últimos sete dias,,3 dias nos últimos sete dias,,4 dias nos últimos sete dias,,5 dias nos últimos sete dias,,6 dias nos últimos sete dias,,Todos os últimos sete dias,,
,,,n,%,n,%,n,%,n,%,n,%,n,%,n,%,n,%,
CENTRO-OESTE,53,DF,123,12%,115,11%,182,18%,134,13%,75,7%,70,7%,57,5%,284,27%,1040
CENTRO-OESTE,52,GO,108,9%,106,8%,181,14%,167,13%,108,9%,84,7%,53,4%,449,36%,1256
CENTRO-OESTE,50,MS,82,10%,71,9%,112,14%,111,14%,52,6%,46,6%,44,5%,287,36%,805
CENTRO-OESTE,51,MT,364,17%,190,9%,253,12%,277,13%,138,7%,107,5%,84,4%,703,33%,2116
TOTAL REGIÃO CENTRO-OESTE,,,677,13%,482,9%,728,14%,689,13%,373,7%,307,6%,238,5%,1723,33%,5217
NORDESTE,27,AL,204,21%,104,11%,156,16%,132,14%,59,6%,47,5%,31,3%,240,25%,973
NORDESTE,29,BA,258,13%,207,11%,274,14%,301,15%,141,7%,74,4%,99,5%,590,30%,1944
NORDESTE,23,CE,386,40%,143,15%,156,16%,94,10%,35,4%,39,4%,19,2%,88,9%,960
NORDESTE,21,MA,72,26%,57,21%,72,26%,34,12%,15,5%,8,3%,2,1%,14,5%,274
NORDESTE,25,PB,134,16%,54,6%,87,10%,64,8%,330,39%,29,3%,17,2%,128,15%,843
NORDESTE,26,PE,102,21%,57,12%,104,22%,79,17%,35,7%,10,2%,9,2%,80,17%,476
NORDESTE,22,PI,112,22%,61,12%,96,19%,55,11%,31,6%,26,5%,13,3%,121,23%,515
NORDESTE,24,RN,306,34%,116,13%,110,12%,95,11%,48,5%,29,3%,26,3%,157,18%,887
NORDESTE,28,SE,1,20%,2,40%,1,20%,0,-,1,20%,0,-,0,-,0,-,5
TOTAL REGIÃO NORDESTE,,,1575,23%,801,12%,1056,15%,854,12%,695,10%,262,4%,216,3%,1418,21%,6877
NORTE,12,AC,40,59%,10,15%,5,7%,7,10%,2,3%,2,3%,1,1%,1,1%,68
NORTE,13,AM,77,33%,56,24%,44,19%,27,12%,6,3%,1,0%,3,1%,16,7%,230
