,,,,,,,,,,,,,,,,,,,
MS/SAS/DAB/Núcleo de Tecnologia da Informação - NTI,,,,,,,,,,,,,,,,,,,
"Relatório do Consumo Alimentar por período, fase do ciclo da vida (de 2008 a 2014).",,,,,,,,,,,,,,,,,,,
Abrangência: Região (TODOS) - Estado (TODOS),,,,,,,,,,,,,,,,,,,
Competência: Ano: 2012 - Mês: TODOS,,,,,,,,,,,,,,,,,,,
Faixa Etária: Gestantes (Adolescentes e Adultas),,,,,,,,,,,,,,,,,,,
Sexo: TODOS,,,,,,,,,,,,,,,,,,,
Raça e Cor: TODOS,,,,,,,,,,,,,,,,,,,
Povo e Comunidade: TODOS,,,,,,,,,,,,,,,,,,,
Escolaridade: TODOS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Abrangência Estadual,,,FREQUÊNCIA DE CONSUMO - Refrigerante,,,,,,,,,,,,,,,,Total de indivíduos
Região,Código UF,UF,,,,,,,,,,,,,,,,,avaliados
,,,Não consumiu nos últimos sete dias,,1 dia nos últimos sete dias,,2 dias nos últimos sete dias,,3 dias nos últimos sete dias,,4 dias nos últimos sete dias,,5 dias nos últimos sete dias,,6 dias nos últimos sete dias,,Todos os últimos sete dias,,
,,,n,%,n,%,n,%,n,%,n,%,n,%,n,%,n,%,
CENTRO-OESTE,53,DF,682,39%,350,20%,239,14%,139,8%,82,5%,45,3%,36,2%,184,10%,1757
CENTRO-OESTE,52,GO,503,31%,235,15%,215,13%,188,12%,108,7%,95,6%,65,4%,188,12%,1597
CENTRO-OESTE,50,MS,699,27%,448,17%,355,14%,295,12%,180,7%,157,6%,102,4%,325,13%,2561
CENTRO-OESTE,51,MT,972,30%,641,20%,452,14%,323,10%,155,5%,111,3%,96,3%,504,15%,3254
TOTAL REGIÃO CENTRO-OESTE,,,2856,31%,1674,18%,1261,14%,945,10%,525,6%,408,4%,299,3%,1201,13%,9169
NORDESTE,27,AL,948,47%,448,22%,279,14%,125,6%,54,3%,19,1%,22,1%,102,5%,1997
NORDESTE,29,BA,1574,44%,842,24%,415,12%,226,6%,110,3%,75,2%,55,2%,250,7%,3547
NORDESTE,23,CE,1382,44%,699,22%,421,13%,244,8%,98,3%,78,2%,50,2%,182,6%,3154
NORDESTE,21,MA,495,44%,321,29%,114,10%,79,7%,27,2%,27,2%,15,1%,46,4%,1124
NORDESTE,25,PB,247,27%,420,46%,104,11%,49,5%,15,2%,17,2%,13,1%,45,5%,910
NORDESTE,26,PE,310,42%,169,23%,92,13%,71,10%,35,5%,13,2%,10,1%,31,4%,731
NORDESTE,22,PI,281,39%,156,22%,132,18%,51,7%,26,4%,7,1%,34,5%,36,5%,723
NORDESTE,24,RN,116,51%,55,24%,24,11%,15,7%,3,1%,2,1%,3,1%,8,4%,226
NORDESTE,28,SE,0,-,1,100%,0,-,0,-,0,-,0,-,0,-,0,-,1
TOTAL REGIÃO NORDESTE,,,5353,43%,3111,25%,1581,13%,860,7%,368,3%,238,2%,202,2%,700,6%,12413
NORTE,12,AC,0,-,1,33%,0,-,1,33%,1,33%,0,-,0,-,0,-,3
NORTE,13,AM,91,28%,63,20%,49,15%,40,12%,20,6%,8,2%,11,3%,39,12%,321
