,,,,,,,,,,,,,,,,,,,
MS/SAS/DAB/Núcleo de Tecnologia da Informação - NTI,,,,,,,,,,,,,,,,,,,
"Relatório do Consumo Alimentar por período, fase do ciclo da vida (de 2008 a 2014).",,,,,,,,,,,,,,,,,,,
Abrangência: Região (TODOS) - Estado (TODOS),,,,,,,,,,,,,,,,,,,
Competência: Ano: 2011 - Mês: TODOS,,,,,,,,,,,,,,,,,,,
Faixa Etária: Gestantes (Adolescentes e Adultas),,,,,,,,,,,,,,,,,,,
Sexo: TODOS,,,,,,,,,,,,,,,,,,,
Raça e Cor: TODOS,,,,,,,,,,,,,,,,,,,
Povo e Comunidade: TODOS,,,,,,,,,,,,,,,,,,,
Escolaridade: TODOS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Abrangência Estadual,,,FREQUÊNCIA DE CONSUMO - Feijão,,,,,,,,,,,,,,,,Total de indivíduos
Região,Código UF,UF,,,,,,,,,,,,,,,,,avaliados
,,,Não consumiu nos últimos sete dias,,1 dia nos últimos sete dias,,2 dias nos últimos sete dias,,3 dias nos últimos sete dias,,4 dias nos últimos sete dias,,5 dias nos últimos sete dias,,6 dias nos últimos sete dias,,Todos os últimos sete dias,,
,,,n,%,n,%,n,%,n,%,n,%,n,%,n,%,n,%,
CENTRO-OESTE,53,DF,116,10%,41,3%,58,5%,73,6%,41,3%,30,3%,20,2%,817,68%,1196
CENTRO-OESTE,52,GO,44,5%,31,3%,22,2%,29,3%,28,3%,33,4%,31,3%,680,76%,898
CENTRO-OESTE,50,MS,180,9%,81,4%,108,5%,114,5%,53,3%,68,3%,70,3%,1401,68%,2075
CENTRO-OESTE,51,MT,298,9%,127,4%,126,4%,123,4%,71,2%,79,2%,97,3%,2247,71%,3168
TOTAL REGIÃO CENTRO-OESTE,,,638,9%,280,4%,314,4%,339,5%,193,3%,210,3%,218,3%,5145,70%,7337
NORDESTE,27,AL,39,4%,35,4%,31,4%,38,4%,18,2%,23,3%,20,2%,676,77%,880
NORDESTE,29,BA,91,4%,67,3%,84,3%,110,5%,63,3%,81,3%,99,4%,1828,75%,2423
NORDESTE,23,CE,58,6%,28,3%,26,3%,27,3%,32,3%,25,3%,33,3%,756,77%,985
NORDESTE,21,MA,8,11%,3,4%,8,11%,6,8%,6,8%,6,8%,3,4%,32,44%,72
NORDESTE,25,PB,7,1%,13,2%,10,2%,9,2%,8,1%,10,2%,8,1%,494,88%,559
NORDESTE,26,PE,11,3%,11,3%,8,2%,20,5%,13,4%,11,3%,9,2%,285,77%,368
NORDESTE,22,PI,25,4%,19,3%,31,5%,20,4%,10,2%,15,3%,28,5%,422,74%,570
NORDESTE,24,RN,6,3%,6,3%,2,1%,8,4%,10,5%,13,7%,11,6%,134,71%,190
NORDESTE,28,SE,0,-,0,-,0,-,0,-,0,-,0,-,0,-,15,100%,15
TOTAL REGIÃO NORDESTE,,,245,4%,182,3%,200,3%,238,4%,160,3%,184,3%,211,3%,4642,77%,6062
NORTE,12,AC,3,23%,2,15%,0,-,1,8%,1,8%,0,-,1,8%,5,38%,13
NORTE,13,AM,109,16%,128,19%,117,17%,106,16%,51,8%,60,9%,21,3%,87,13%,679
