,,,,,,,,,,,,,,,,,,,
MS/SAS/DAB/Núcleo de Tecnologia da Informação - NTI,,,,,,,,,,,,,,,,,,,
"Relatório do Consumo Alimentar por período, fase do ciclo da vida (de 2008 a 2014).",,,,,,,,,,,,,,,,,,,
Abrangência: Região (TODOS) - Estado (TODOS),,,,,,,,,,,,,,,,,,,
Competência: Ano: 2014 - Mês: TODOS,,,,,,,,,,,,,,,,,,,
Faixa Etária: Gestantes (Adolescentes e Adultas),,,,,,,,,,,,,,,,,,,
Sexo: TODOS,,,,,,,,,,,,,,,,,,,
Raça e Cor: TODOS,,,,,,,,,,,,,,,,,,,
Povo e Comunidade: TODOS,,,,,,,,,,,,,,,,,,,
Escolaridade: TODOS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Abrangência Estadual,,,FREQUÊNCIA DE CONSUMO - Leite ou iogurte,,,,,,,,,,,,,,,,Total de indivíduos
Região,Código UF,UF,,,,,,,,,,,,,,,,,avaliados
,,,Não consumiu nos últimos sete dias,,1 dia nos últimos sete dias,,2 dias nos últimos sete dias,,3 dias nos últimos sete dias,,4 dias nos últimos sete dias,,5 dias nos últimos sete dias,,6 dias nos últimos sete dias,,Todos os últimos sete dias,,
,,,n,%,n,%,n,%,n,%,n,%,n,%,n,%,n,%,
CENTRO-OESTE,53,DF,142,14%,65,6%,77,7%,92,9%,56,5%,55,5%,27,3%,519,50%,1033
CENTRO-OESTE,52,GO,146,12%,107,9%,114,9%,176,14%,80,6%,57,5%,53,4%,521,42%,1254
CENTRO-OESTE,50,MS,151,19%,62,8%,85,11%,85,11%,50,6%,38,5%,25,3%,312,39%,808
CENTRO-OESTE,51,MT,448,21%,151,7%,166,8%,178,8%,107,5%,73,3%,61,3%,918,44%,2102
TOTAL REGIÃO CENTRO-OESTE,,,887,17%,385,7%,442,9%,531,10%,293,6%,223,4%,166,3%,2270,44%,5197
NORDESTE,27,AL,153,16%,55,6%,113,12%,111,11%,77,8%,37,4%,32,3%,395,41%,973
NORDESTE,29,BA,310,16%,157,8%,205,11%,199,10%,114,6%,64,3%,59,3%,835,43%,1943
NORDESTE,23,CE,182,19%,68,7%,104,11%,82,9%,38,4%,34,4%,29,3%,421,44%,958
NORDESTE,21,MA,51,19%,15,5%,31,11%,24,9%,14,5%,14,5%,10,4%,115,42%,274
NORDESTE,25,PB,107,13%,343,41%,75,9%,58,7%,25,3%,22,3%,19,2%,194,23%,843
NORDESTE,26,PE,76,16%,39,8%,82,17%,71,15%,31,7%,20,4%,9,2%,147,31%,475
NORDESTE,22,PI,48,9%,24,5%,28,5%,23,4%,9,2%,13,3%,20,4%,349,68%,514
NORDESTE,24,RN,152,17%,70,8%,78,9%,78,9%,42,5%,37,4%,16,2%,411,46%,884
NORDESTE,28,SE,0,-,0,-,2,40%,0,-,1,20%,0,-,0,-,2,40%,5
TOTAL REGIÃO NORDESTE,,,1079,16%,771,11%,718,10%,646,9%,351,5%,241,4%,194,3%,2869,42%,6869
NORTE,12,AC,28,41%,11,16%,5,7%,2,3%,4,6%,1,1%,2,3%,15,22%,68
NORTE,13,AM,42,18%,37,16%,19,8%,23,10%,3,1%,13,6%,12,5%,81,35%,230
