,,,,,,,,,,,,,,,,,,,
MS/SAS/DAB/Núcleo de Tecnologia da Informação - NTI,,,,,,,,,,,,,,,,,,,
"Relatório do Consumo Alimentar por período, fase do ciclo da vida (de 2008 a 2014).",,,,,,,,,,,,,,,,,,,
Abrangência: Região (TODOS) - Estado (TODOS),,,,,,,,,,,,,,,,,,,
Competência: Ano: 2013 - Mês: TODOS,,,,,,,,,,,,,,,,,,,
Faixa Etária: Gestantes (Adolescentes e Adultas),,,,,,,,,,,,,,,,,,,
Sexo: TODOS,,,,,,,,,,,,,,,,,,,
Raça e Cor: TODOS,,,,,,,,,,,,,,,,,,,
Povo e Comunidade: TODOS,,,,,,,,,,,,,,,,,,,
Escolaridade: TODOS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Abrangência Estadual,,,FREQUÊNCIA DE CONSUMO - Refrigerante,,,,,,,,,,,,,,,,Total de indivíduos
Região,Código UF,UF,,,,,,,,,,,,,,,,,avaliados
,,,Não consumiu nos últimos sete dias,,1 dia nos últimos sete dias,,2 dias nos últimos sete dias,,3 dias nos últimos sete dias,,4 dias nos últimos sete dias,,5 dias nos últimos sete dias,,6 dias nos últimos sete dias,,Todos os últimos sete dias,,
,,,n,%,n,%,n,%,n,%,n,%,n,%,n,%,n,%,
CENTRO-OESTE,53,DF,448,41%,200,18%,112,10%,86,8%,39,4%,29,3%,33,3%,135,12%,1082
CENTRO-OESTE,52,GO,533,33%,255,16%,242,15%,168,10%,80,5%,73,5%,68,4%,182,11%,1601
CENTRO-OESTE,50,MS,441,30%,284,19%,233,16%,163,11%,84,6%,63,4%,40,3%,167,11%,1475
CENTRO-OESTE,51,MT,1120,31%,665,18%,504,14%,397,11%,210,6%,144,4%,129,4%,471,13%,3640
TOTAL REGIÃO CENTRO-OESTE,,,2542,33%,1404,18%,1091,14%,814,10%,413,5%,309,4%,270,3%,955,12%,7798
NORDESTE,27,AL,788,49%,389,24%,216,13%,92,6%,25,2%,21,1%,17,1%,75,5%,1623
NORDESTE,29,BA,1620,44%,897,24%,469,13%,246,7%,119,3%,61,2%,63,2%,226,6%,3701
NORDESTE,23,CE,815,43%,444,23%,243,13%,156,8%,61,3%,52,3%,24,1%,105,6%,1900
NORDESTE,21,MA,261,43%,157,26%,87,14%,39,6%,15,2%,14,2%,12,2%,26,4%,611
NORDESTE,25,PB,355,34%,417,40%,103,10%,49,5%,24,2%,16,2%,7,1%,64,6%,1035
NORDESTE,26,PE,152,52%,68,23%,26,9%,17,6%,11,4%,2,1%,8,3%,6,2%,290
NORDESTE,22,PI,358,36%,263,27%,178,18%,76,8%,32,3%,18,2%,14,1%,43,4%,982
NORDESTE,24,RN,225,46%,117,24%,56,12%,27,6%,15,3%,5,1%,11,2%,29,6%,485
NORDESTE,28,SE,6,40%,6,40%,2,13%,1,7%,0,-,0,-,0,-,0,-,15
TOTAL REGIÃO NORDESTE,,,4580,43%,2758,26%,1380,13%,703,7%,302,3%,189,2%,156,1%,574,5%,10642
NORTE,12,AC,8,38%,6,29%,3,14%,3,14%,0,-,1,5%,0,-,0,-,21
NORTE,13,AM,170,36%,92,19%,71,15%,51,11%,21,4%,14,3%,20,4%,36,8%,475
