,,,,,,,,,,,,,,,,,,,
MS/SAS/DAB/Núcleo de Tecnologia da Informação - NTI,,,,,,,,,,,,,,,,,,,
"Relatório do Consumo Alimentar por período, fase do ciclo da vida (de 2008 a 2014).",,,,,,,,,,,,,,,,,,,
Abrangência: Região (TODOS) - Estado (TODOS),,,,,,,,,,,,,,,,,,,
Competência: Ano: 2008 - Mês: TODOS,,,,,,,,,,,,,,,,,,,
Faixa Etária: Gestantes (Adolescentes e Adultas),,,,,,,,,,,,,,,,,,,
Sexo: TODOS,,,,,,,,,,,,,,,,,,,
Raça e Cor: TODOS,,,,,,,,,,,,,,,,,,,
Povo e Comunidade: TODOS,,,,,,,,,,,,,,,,,,,
Escolaridade: TODOS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Abrangência Estadual,,,FREQUÊNCIA DE CONSUMO - Leite ou iogurte,,,,,,,,,,,,,,,,Total de indivíduos
Região,Código UF,UF,,,,,,,,,,,,,,,,,avaliados
,,,Não consumiu nos últimos sete dias,,1 dia nos últimos sete dias,,2 dias nos últimos sete dias,,3 dias nos últimos sete dias,,4 dias nos últimos sete dias,,5 dias nos últimos sete dias,,6 dias nos últimos sete dias,,Todos os últimos sete dias,,
,,,n,%,n,%,n,%,n,%,n,%,n,%,n,%,n,%,
CENTRO-OESTE,53,DF,7,12%,7,12%,7,12%,1,2%,4,7%,1,2%,1,2%,30,52%,58
CENTRO-OESTE,52,GO,17,12%,12,8%,13,9%,15,10%,12,8%,6,4%,7,5%,63,43%,145
CENTRO-OESTE,50,MS,64,22%,30,10%,16,6%,24,8%,13,5%,11,4%,11,4%,117,41%,286
CENTRO-OESTE,51,MT,111,20%,50,9%,41,7%,39,7%,18,3%,14,2%,24,4%,264,47%,561
TOTAL REGIÃO CENTRO-OESTE,,,199,19%,99,9%,77,7%,79,8%,47,4%,32,3%,43,4%,474,45%,1050
NORDESTE,27,AL,26,20%,11,8%,14,11%,16,12%,2,2%,3,2%,6,5%,52,40%,130
NORDESTE,29,BA,171,29%,71,12%,64,11%,47,8%,25,4%,20,3%,21,4%,166,28%,585
NORDESTE,23,CE,48,55%,3,3%,4,5%,5,6%,3,3%,3,3%,0,-,22,25%,88
NORDESTE,21,MA,13,22%,8,14%,7,12%,7,12%,1,2%,2,3%,2,3%,19,32%,59
NORDESTE,25,PB,97,23%,43,10%,39,9%,46,11%,23,5%,18,4%,18,4%,135,32%,419
NORDESTE,26,PE,7,16%,7,16%,2,5%,5,12%,6,14%,4,9%,2,5%,10,23%,43
NORDESTE,22,PI,23,16%,26,18%,11,8%,21,15%,4,3%,6,4%,1,1%,52,36%,144
NORDESTE,24,RN,8,6%,2,1%,1,1%,7,5%,7,5%,3,2%,6,4%,106,76%,140
NORDESTE,28,SE,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
TOTAL REGIÃO NORDESTE,,,393,24%,171,11%,142,9%,154,10%,71,4%,59,4%,56,3%,562,35%,1608
NORTE,12,AC,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
NORTE,13,AM,50,13%,44,11%,35,9%,28,7%,19,5%,18,5%,11,3%,186,48%,391
