,,,,,,,,,,,,,,,,,,,
MS/SAS/DAB/Núcleo de Tecnologia da Informação - NTI,,,,,,,,,,,,,,,,,,,
"Relatório do Consumo Alimentar por período, fase do ciclo da vida (de 2008 a 2014).",,,,,,,,,,,,,,,,,,,
Abrangência: Região (TODOS) - Estado (TODOS),,,,,,,,,,,,,,,,,,,
Competência: Ano: 2009 - Mês: TODOS,,,,,,,,,,,,,,,,,,,
Faixa Etária: Gestantes (Adolescentes e Adultas),,,,,,,,,,,,,,,,,,,
Sexo: TODOS,,,,,,,,,,,,,,,,,,,
Raça e Cor: TODOS,,,,,,,,,,,,,,,,,,,
Povo e Comunidade: TODOS,,,,,,,,,,,,,,,,,,,
Escolaridade: TODOS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Abrangência Estadual,,,FREQUÊNCIA DE CONSUMO - Salada crua,,,,,,,,,,,,,,,,Total de indivíduos
Região,Código UF,UF,,,,,,,,,,,,,,,,,avaliados
,,,Não consumiu nos últimos sete dias,,1 dia nos últimos sete dias,,2 dias nos últimos sete dias,,3 dias nos últimos sete dias,,4 dias nos últimos sete dias,,5 dias nos últimos sete dias,,6 dias nos últimos sete dias,,Todos os últimos sete dias,,
,,,n,%,n,%,n,%,n,%,n,%,n,%,n,%,n,%,
CENTRO-OESTE,53,DF,70,13%,53,10%,63,11%,74,13%,38,7%,33,6%,11,2%,208,38%,550
CENTRO-OESTE,52,GO,133,11%,102,9%,151,13%,139,12%,92,8%,80,7%,72,6%,406,35%,1175
CENTRO-OESTE,50,MS,49,12%,48,11%,67,16%,64,15%,30,7%,23,5%,19,5%,121,29%,421
CENTRO-OESTE,51,MT,210,12%,174,10%,240,14%,266,16%,113,7%,64,4%,62,4%,564,33%,1693
TOTAL REGIÃO CENTRO-OESTE,,,462,12%,377,10%,521,14%,543,14%,273,7%,200,5%,164,4%,1299,34%,3839
NORDESTE,27,AL,64,41%,18,12%,20,13%,24,15%,4,3%,3,2%,5,3%,18,12%,156
NORDESTE,29,BA,255,15%,159,9%,257,15%,256,15%,133,8%,87,5%,81,5%,483,28%,1711
NORDESTE,23,CE,128,56%,27,12%,31,14%,20,9%,4,2%,4,2%,4,2%,9,4%,227
NORDESTE,21,MA,102,37%,50,18%,57,20%,45,16%,5,2%,8,3%,2,1%,10,4%,279
NORDESTE,25,PB,101,18%,62,11%,128,23%,107,19%,22,4%,22,4%,12,2%,99,18%,553
NORDESTE,26,PE,11,17%,8,13%,6,10%,14,22%,1,2%,3,5%,1,2%,19,30%,63
NORDESTE,22,PI,73,33%,34,16%,33,15%,25,11%,6,3%,7,3%,4,2%,36,17%,218
NORDESTE,24,RN,35,24%,21,14%,23,16%,10,7%,13,9%,11,8%,13,9%,19,13%,145
NORDESTE,28,SE,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
TOTAL REGIÃO NORDESTE,,,769,23%,379,11%,555,17%,501,15%,188,6%,145,4%,122,4%,693,21%,3352
NORTE,12,AC,2,33%,2,33%,1,17%,1,17%,0,-,0,-,0,-,0,-,6
NORTE,13,AM,126,40%,56,18%,66,21%,36,11%,8,3%,5,2%,3,1%,15,5%,315
