,,,,,,,,,,,,,,,,,,,
MS/SAS/DAB/Núcleo de Tecnologia da Informação - NTI,,,,,,,,,,,,,,,,,,,
"Relatório do Consumo Alimentar por período, fase do ciclo da vida (de 2008 a 2014).",,,,,,,,,,,,,,,,,,,
Abrangência: Região (TODOS) - Estado (TODOS),,,,,,,,,,,,,,,,,,,
Competência: Ano: 2009 - Mês: TODOS,,,,,,,,,,,,,,,,,,,
Faixa Etária: Gestantes (Adolescentes e Adultas),,,,,,,,,,,,,,,,,,,
Sexo: TODOS,,,,,,,,,,,,,,,,,,,
Raça e Cor: TODOS,,,,,,,,,,,,,,,,,,,
Povo e Comunidade: TODOS,,,,,,,,,,,,,,,,,,,
Escolaridade: TODOS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Abrangência Estadual,,,FREQUÊNCIA DE CONSUMO - Frutas frescas ou salada de frutas,,,,,,,,,,,,,,,,Total de indivíduos
Região,Código UF,UF,,,,,,,,,,,,,,,,,avaliados
,,,Não consumiu nos últimos sete dias,,1 dia nos últimos sete dias,,2 dias nos últimos sete dias,,3 dias nos últimos sete dias,,4 dias nos últimos sete dias,,5 dias nos últimos sete dias,,6 dias nos últimos sete dias,,Todos os últimos sete dias,,
,,,n,%,n,%,n,%,n,%,n,%,n,%,n,%,n,%,
CENTRO-OESTE,53,DF,28,5%,25,5%,37,7%,46,8%,31,6%,27,5%,12,2%,344,63%,550
CENTRO-OESTE,52,GO,114,10%,129,11%,127,11%,137,12%,98,8%,73,6%,79,7%,419,36%,1176
CENTRO-OESTE,50,MS,53,13%,48,11%,54,13%,56,13%,32,8%,28,7%,17,4%,133,32%,421
CENTRO-OESTE,51,MT,217,13%,183,11%,207,12%,226,13%,133,8%,90,5%,46,3%,591,35%,1693
TOTAL REGIÃO CENTRO-OESTE,,,412,11%,385,10%,425,11%,465,12%,294,8%,218,6%,154,4%,1487,39%,3840
NORDESTE,27,AL,14,9%,8,5%,15,10%,25,16%,6,4%,10,6%,4,3%,74,47%,156
NORDESTE,29,BA,106,6%,114,7%,197,12%,229,13%,121,7%,109,6%,96,6%,739,43%,1711
NORDESTE,23,CE,71,31%,34,15%,32,14%,27,12%,8,4%,12,5%,1,0%,42,19%,227
NORDESTE,21,MA,79,28%,63,23%,52,19%,32,11%,15,5%,6,2%,5,2%,27,10%,279
NORDESTE,25,PB,20,4%,29,5%,82,15%,114,21%,47,8%,42,8%,23,4%,196,35%,553
NORDESTE,26,PE,7,11%,5,8%,11,17%,5,8%,4,6%,2,3%,3,5%,26,41%,63
NORDESTE,22,PI,61,28%,25,11%,25,11%,34,16%,9,4%,10,5%,5,2%,49,22%,218
NORDESTE,24,RN,11,8%,7,5%,10,7%,6,4%,3,2%,5,3%,18,12%,85,59%,145
NORDESTE,28,SE,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
TOTAL REGIÃO NORDESTE,,,369,11%,285,9%,424,13%,472,14%,213,6%,196,6%,155,5%,1238,37%,3352
NORTE,12,AC,1,17%,1,17%,2,33%,0,-,0,-,0,-,0,-,2,33%,6
NORTE,13,AM,36,11%,53,17%,76,24%,53,17%,21,7%,17,5%,12,4%,47,15%,315
