,,,,,,,,,,,,,,,,,,,
MS/SAS/DAB/Núcleo de Tecnologia da Informação - NTI,,,,,,,,,,,,,,,,,,,
"Relatório do Consumo Alimentar por período, fase do ciclo da vida (de 2008 a 2014).",,,,,,,,,,,,,,,,,,,
Abrangência: Região (TODOS) - Estado (TODOS),,,,,,,,,,,,,,,,,,,
Competência: Ano: 2012 - Mês: TODOS,,,,,,,,,,,,,,,,,,,
Faixa Etária: Gestantes (Adolescentes e Adultas),,,,,,,,,,,,,,,,,,,
Sexo: TODOS,,,,,,,,,,,,,,,,,,,
Raça e Cor: TODOS,,,,,,,,,,,,,,,,,,,
Povo e Comunidade: TODOS,,,,,,,,,,,,,,,,,,,
Escolaridade: TODOS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Abrangência Estadual,,,FREQUÊNCIA DE CONSUMO - Leite ou iogurte,,,,,,,,,,,,,,,,Total de indivíduos
Região,Código UF,UF,,,,,,,,,,,,,,,,,avaliados
,,,Não consumiu nos últimos sete dias,,1 dia nos últimos sete dias,,2 dias nos últimos sete dias,,3 dias nos últimos sete dias,,4 dias nos últimos sete dias,,5 dias nos últimos sete dias,,6 dias nos últimos sete dias,,Todos os últimos sete dias,,
,,,n,%,n,%,n,%,n,%,n,%,n,%,n,%,n,%,
CENTRO-OESTE,53,DF,222,13%,96,5%,126,7%,117,7%,75,4%,50,3%,40,2%,1031,59%,1757
CENTRO-OESTE,52,GO,190,12%,105,7%,130,8%,131,8%,96,6%,83,5%,75,5%,787,49%,1597
CENTRO-OESTE,50,MS,384,15%,204,8%,244,10%,249,10%,214,8%,150,6%,111,4%,1005,39%,2561
CENTRO-OESTE,51,MT,624,19%,263,8%,293,9%,257,8%,140,4%,104,3%,92,3%,1481,46%,3254
TOTAL REGIÃO CENTRO-OESTE,,,1420,15%,668,7%,793,9%,754,8%,525,6%,387,4%,318,3%,4304,47%,9169
NORDESTE,27,AL,236,12%,153,8%,255,13%,218,11%,143,7%,89,4%,82,4%,821,41%,1997
NORDESTE,29,BA,538,15%,324,9%,414,12%,300,8%,167,5%,130,4%,104,3%,1570,44%,3547
NORDESTE,23,CE,767,24%,262,8%,291,9%,213,7%,144,5%,110,3%,76,2%,1291,41%,3154
NORDESTE,21,MA,203,18%,78,7%,96,9%,90,8%,39,3%,21,2%,31,3%,566,50%,1124
NORDESTE,25,PB,110,12%,275,30%,63,7%,62,7%,38,4%,31,3%,29,3%,302,33%,910
NORDESTE,26,PE,106,15%,91,12%,115,16%,86,12%,33,5%,25,3%,23,3%,252,34%,731
NORDESTE,22,PI,120,17%,43,6%,44,6%,42,6%,17,2%,22,3%,10,1%,425,59%,723
NORDESTE,24,RN,42,19%,22,10%,20,9%,19,8%,10,4%,0,-,9,4%,104,46%,226
NORDESTE,28,SE,0,-,1,100%,0,-,0,-,0,-,0,-,0,-,0,-,1
TOTAL REGIÃO NORDESTE,,,2122,17%,1249,10%,1298,10%,1030,8%,591,5%,428,3%,364,3%,5331,43%,12413
NORTE,12,AC,0,-,0,-,3,100%,0,-,0,-,0,-,0,-,0,-,3
NORTE,13,AM,47,15%,35,11%,43,13%,38,12%,9,3%,8,2%,14,4%,127,40%,321
