,,,,,,,,,,,,,,,,,,,
MS/SAS/DAB/Núcleo de Tecnologia da Informação - NTI,,,,,,,,,,,,,,,,,,,
"Relatório do Consumo Alimentar por período, fase do ciclo da vida (de 2008 a 2014).",,,,,,,,,,,,,,,,,,,
Abrangência: Região (TODOS) - Estado (TODOS),,,,,,,,,,,,,,,,,,,
Competência: Ano: 2013 - Mês: TODOS,,,,,,,,,,,,,,,,,,,
Faixa Etária: Gestantes (Adolescentes e Adultas),,,,,,,,,,,,,,,,,,,
Sexo: TODOS,,,,,,,,,,,,,,,,,,,
Raça e Cor: TODOS,,,,,,,,,,,,,,,,,,,
Povo e Comunidade: TODOS,,,,,,,,,,,,,,,,,,,
Escolaridade: TODOS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Abrangência Estadual,,,FREQUÊNCIA DE CONSUMO - Salada crua,,,,,,,,,,,,,,,,Total de indivíduos
Região,Código UF,UF,,,,,,,,,,,,,,,,,avaliados
,,,Não consumiu nos últimos sete dias,,1 dia nos últimos sete dias,,2 dias nos últimos sete dias,,3 dias nos últimos sete dias,,4 dias nos últimos sete dias,,5 dias nos últimos sete dias,,6 dias nos últimos sete dias,,Todos os últimos sete dias,,
,,,n,%,n,%,n,%,n,%,n,%,n,%,n,%,n,%,
CENTRO-OESTE,53,DF,150,14%,151,14%,141,13%,149,14%,74,7%,52,5%,33,3%,332,31%,1082
CENTRO-OESTE,52,GO,130,8%,96,6%,192,12%,223,14%,129,8%,145,9%,125,8%,562,35%,1602
CENTRO-OESTE,50,MS,157,11%,149,10%,221,15%,216,15%,111,8%,84,6%,90,6%,447,30%,1475
CENTRO-OESTE,51,MT,441,12%,379,10%,505,14%,509,14%,216,6%,187,5%,166,5%,1254,34%,3657
TOTAL REGIÃO CENTRO-OESTE,,,878,11%,775,10%,1059,14%,1097,14%,530,7%,468,6%,414,5%,2595,33%,7816
NORDESTE,27,AL,260,16%,173,11%,302,19%,217,13%,94,6%,76,5%,53,3%,452,28%,1627
NORDESTE,29,BA,572,15%,418,11%,577,16%,503,14%,227,6%,177,5%,214,6%,1015,27%,3703
NORDESTE,23,CE,738,39%,291,15%,340,18%,219,12%,57,3%,41,2%,28,1%,190,10%,1904
NORDESTE,21,MA,169,28%,156,25%,119,19%,75,12%,21,3%,13,2%,10,2%,51,8%,614
NORDESTE,25,PB,226,22%,89,9%,100,10%,104,10%,249,24%,31,3%,23,2%,213,21%,1035
NORDESTE,26,PE,76,26%,38,13%,54,19%,37,13%,15,5%,8,3%,11,4%,52,18%,291
NORDESTE,22,PI,294,30%,156,16%,181,18%,119,12%,47,5%,29,3%,12,1%,143,15%,981
NORDESTE,24,RN,160,33%,69,14%,60,12%,47,10%,25,5%,17,3%,9,2%,99,20%,486
NORDESTE,28,SE,1,7%,1,7%,1,7%,4,27%,2,13%,1,7%,1,7%,4,27%,15
TOTAL REGIÃO NORDESTE,,,2496,23%,1391,13%,1734,16%,1325,12%,737,7%,393,4%,361,3%,2219,21%,10656
NORTE,12,AC,12,57%,1,5%,1,5%,1,5%,0,-,0,-,4,19%,2,10%,21
NORTE,13,AM,196,41%,80,17%,84,18%,45,9%,9,2%,13,3%,6,1%,43,9%,476
