,,,,,,,,,,,,,,,,,,,
MS/SAS/DAB/Núcleo de Tecnologia da Informação - NTI,,,,,,,,,,,,,,,,,,,
"Relatório do Consumo Alimentar por período, fase do ciclo da vida (de 2008 a 2014).",,,,,,,,,,,,,,,,,,,
Abrangência: Região (TODOS) - Estado (TODOS),,,,,,,,,,,,,,,,,,,
Competência: Ano: 2010 - Mês: TODOS,,,,,,,,,,,,,,,,,,,
Faixa Etária: Gestantes (Adolescentes e Adultas),,,,,,,,,,,,,,,,,,,
Sexo: TODOS,,,,,,,,,,,,,,,,,,,
Raça e Cor: TODOS,,,,,,,,,,,,,,,,,,,
Povo e Comunidade: TODOS,,,,,,,,,,,,,,,,,,,
Escolaridade: TODOS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Abrangência Estadual,,,FREQUÊNCIA DE CONSUMO - Refrigerante,,,,,,,,,,,,,,,,Total de indivíduos
Região,Código UF,UF,,,,,,,,,,,,,,,,,avaliados
,,,Não consumiu nos últimos sete dias,,1 dia nos últimos sete dias,,2 dias nos últimos sete dias,,3 dias nos últimos sete dias,,4 dias nos últimos sete dias,,5 dias nos últimos sete dias,,6 dias nos últimos sete dias,,Todos os últimos sete dias,,
,,,n,%,n,%,n,%,n,%,n,%,n,%,n,%,n,%,
CENTRO-OESTE,53,DF,97,32%,67,22%,49,16%,29,9%,22,7%,6,2%,12,4%,25,8%,307
CENTRO-OESTE,52,GO,141,23%,108,18%,80,13%,87,14%,48,8%,49,8%,31,5%,67,11%,611
CENTRO-OESTE,50,MS,209,28%,150,20%,126,17%,80,11%,44,6%,21,3%,18,2%,99,13%,747
CENTRO-OESTE,51,MT,525,27%,379,19%,265,13%,212,11%,99,5%,77,4%,64,3%,346,18%,1967
TOTAL REGIÃO CENTRO-OESTE,,,972,27%,704,19%,520,14%,408,11%,213,6%,153,4%,125,3%,537,15%,3632
NORDESTE,27,AL,320,50%,133,21%,70,11%,44,7%,12,2%,7,1%,11,2%,42,7%,639
NORDESTE,29,BA,607,37%,416,25%,257,16%,134,8%,61,4%,45,3%,32,2%,93,6%,1645
NORDESTE,23,CE,194,42%,92,20%,51,11%,33,7%,16,4%,14,3%,16,4%,41,9%,457
NORDESTE,21,MA,30,68%,9,20%,3,7%,0,-,0,-,1,2%,0,-,1,2%,44
NORDESTE,25,PB,100,33%,116,38%,42,14%,19,6%,7,2%,4,1%,2,1%,12,4%,302
NORDESTE,26,PE,30,39%,18,24%,16,21%,4,5%,4,5%,0,-,0,-,4,5%,76
NORDESTE,22,PI,125,37%,76,23%,61,18%,25,7%,7,2%,6,2%,7,2%,29,9%,336
NORDESTE,24,RN,12,50%,6,25%,1,4%,3,13%,0,-,1,4%,0,-,1,4%,24
NORDESTE,28,SE,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
TOTAL REGIÃO NORDESTE,,,1418,40%,866,25%,501,14%,262,7%,107,3%,78,2%,68,2%,223,6%,3523
NORTE,12,AC,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
NORTE,13,AM,80,25%,51,16%,57,18%,59,18%,29,9%,29,9%,9,3%,10,3%,324
