,,,,,,,,,,,,,,,,,,,
MS/SAS/DAB/Núcleo de Tecnologia da Informação - NTI,,,,,,,,,,,,,,,,,,,
"Relatório do Consumo Alimentar por período, fase do ciclo da vida (de 2008 a 2014).",,,,,,,,,,,,,,,,,,,
Abrangência: Região (TODOS) - Estado (TODOS),,,,,,,,,,,,,,,,,,,
Competência: Ano: 2011 - Mês: TODOS,,,,,,,,,,,,,,,,,,,
Faixa Etária: Gestantes (Adolescentes e Adultas),,,,,,,,,,,,,,,,,,,
Sexo: TODOS,,,,,,,,,,,,,,,,,,,
Raça e Cor: TODOS,,,,,,,,,,,,,,,,,,,
Povo e Comunidade: TODOS,,,,,,,,,,,,,,,,,,,
Escolaridade: TODOS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Abrangência Estadual,,,FREQUÊNCIA DE CONSUMO - Hambúrguer e embutidos,,,,,,,,,,,,,,,,Total de indivíduos
Região,Código UF,UF,,,,,,,,,,,,,,,,,avaliados
,,,Não consumiu nos últimos sete dias,,1 dia nos últimos sete dias,,2 dias nos últimos sete dias,,3 dias nos últimos sete dias,,4 dias nos últimos sete dias,,5 dias nos últimos sete dias,,6 dias nos últimos sete dias,,Todos os últimos sete dias,,
,,,n,%,n,%,n,%,n,%,n,%,n,%,n,%,n,%,
CENTRO-OESTE,53,DF,534,45%,304,25%,143,12%,88,7%,44,4%,16,1%,10,1%,57,5%,1196
CENTRO-OESTE,52,GO,421,47%,174,19%,91,10%,78,9%,62,7%,34,4%,12,1%,26,3%,898
CENTRO-OESTE,50,MS,934,45%,511,25%,278,13%,142,7%,59,3%,33,2%,41,2%,77,4%,2075
CENTRO-OESTE,51,MT,1510,48%,681,21%,364,11%,224,7%,105,3%,59,2%,51,2%,174,5%,3168
TOTAL REGIÃO CENTRO-OESTE,,,3399,46%,1670,23%,876,12%,532,7%,270,4%,142,2%,114,2%,334,5%,7337
NORDESTE,27,AL,359,41%,121,14%,145,16%,113,13%,31,4%,29,3%,10,1%,72,8%,880
NORDESTE,29,BA,1357,56%,504,21%,260,11%,153,6%,48,2%,22,1%,22,1%,57,2%,2423
NORDESTE,23,CE,630,64%,151,15%,94,10%,44,4%,21,2%,15,2%,3,0%,27,3%,985
NORDESTE,21,MA,42,58%,11,15%,10,14%,4,6%,1,1%,1,1%,1,1%,2,3%,72
NORDESTE,25,PB,137,25%,75,13%,88,16%,176,31%,52,9%,8,1%,10,2%,13,2%,559
NORDESTE,26,PE,182,49%,82,22%,42,11%,26,7%,9,2%,9,2%,3,1%,15,4%,368
NORDESTE,22,PI,326,57%,102,18%,74,13%,41,7%,12,2%,2,0%,4,1%,9,2%,570
NORDESTE,24,RN,59,31%,46,24%,30,16%,23,12%,14,7%,3,2%,5,3%,10,5%,190
NORDESTE,28,SE,5,33%,5,33%,1,7%,2,13%,1,7%,0,-,1,7%,0,-,15
TOTAL REGIÃO NORDESTE,,,3097,51%,1097,18%,744,12%,582,10%,189,3%,89,1%,59,1%,205,3%,6062
NORTE,12,AC,10,77%,1,8%,0,-,0,-,0,-,0,-,0,-,2,15%,13
NORTE,13,AM,352,52%,132,19%,94,14%,53,8%,17,3%,10,1%,5,1%,16,2%,679
