,,,,,,,,,,,,,,,,,,,
MS/SAS/DAB/Núcleo de Tecnologia da Informação - NTI,,,,,,,,,,,,,,,,,,,
"Relatório do Consumo Alimentar por período, fase do ciclo da vida (de 2008 a 2014).",,,,,,,,,,,,,,,,,,,
Abrangência: Região (TODOS) - Estado (TODOS),,,,,,,,,,,,,,,,,,,
Competência: Ano: 2014 - Mês: TODOS,,,,,,,,,,,,,,,,,,,
Faixa Etária: Gestantes (Adolescentes e Adultas),,,,,,,,,,,,,,,,,,,
Sexo: TODOS,,,,,,,,,,,,,,,,,,,
Raça e Cor: TODOS,,,,,,,,,,,,,,,,,,,
Povo e Comunidade: TODOS,,,,,,,,,,,,,,,,,,,
Escolaridade: TODOS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Abrangência Estadual,,,FREQUÊNCIA DE CONSUMO - Frutas frescas ou salada de frutas,,,,,,,,,,,,,,,,Total de indivíduos
Região,Código UF,UF,,,,,,,,,,,,,,,,,avaliados
,,,Não consumiu nos últimos sete dias,,1 dia nos últimos sete dias,,2 dias nos últimos sete dias,,3 dias nos últimos sete dias,,4 dias nos últimos sete dias,,5 dias nos últimos sete dias,,6 dias nos últimos sete dias,,Todos os últimos sete dias,,
,,,n,%,n,%,n,%,n,%,n,%,n,%,n,%,n,%,
CENTRO-OESTE,53,DF,68,7%,74,7%,98,9%,94,9%,69,7%,60,6%,39,4%,537,52%,1039
CENTRO-OESTE,52,GO,83,7%,94,7%,145,12%,174,14%,110,9%,77,6%,59,5%,513,41%,1255
CENTRO-OESTE,50,MS,71,9%,58,7%,95,12%,121,15%,61,8%,63,8%,33,4%,305,38%,807
CENTRO-OESTE,51,MT,319,15%,150,7%,177,8%,227,11%,120,6%,117,6%,130,6%,862,41%,2102
TOTAL REGIÃO CENTRO-OESTE,,,541,10%,376,7%,515,10%,616,12%,360,7%,317,6%,261,5%,2217,43%,5203
NORDESTE,27,AL,54,6%,49,5%,100,10%,109,11%,85,9%,45,5%,40,4%,491,50%,973
NORDESTE,29,BA,117,6%,147,8%,180,9%,206,11%,149,8%,101,5%,103,5%,940,48%,1943
NORDESTE,23,CE,82,9%,84,9%,114,12%,124,13%,63,7%,55,6%,41,4%,397,41%,960
NORDESTE,21,MA,23,8%,46,17%,50,18%,42,15%,15,5%,10,4%,11,4%,76,28%,273
NORDESTE,25,PB,47,6%,44,5%,66,8%,51,6%,330,39%,23,3%,27,3%,255,30%,843
NORDESTE,26,PE,36,8%,45,9%,67,14%,80,17%,52,11%,21,4%,22,5%,153,32%,476
NORDESTE,22,PI,35,7%,47,9%,59,11%,53,10%,38,7%,32,6%,27,5%,223,43%,514
NORDESTE,24,RN,61,7%,64,7%,82,9%,93,11%,47,5%,40,5%,28,3%,470,53%,885
NORDESTE,28,SE,1,20%,1,20%,0,-,1,20%,0,-,0,-,0,-,2,40%,5
TOTAL REGIÃO NORDESTE,,,456,7%,527,8%,718,10%,759,11%,779,11%,327,5%,299,4%,3007,44%,6872
NORTE,12,AC,12,18%,11,16%,10,15%,11,16%,5,7%,5,7%,5,7%,9,13%,68
NORTE,13,AM,11,5%,30,13%,54,23%,55,24%,21,9%,8,3%,9,4%,42,18%,230
