,,,,,,,,,,,,,,,,,,,
MS/SAS/DAB/Núcleo de Tecnologia da Informação - NTI,,,,,,,,,,,,,,,,,,,
"Relatório do Consumo Alimentar por período, fase do ciclo da vida (de 2008 a 2014).",,,,,,,,,,,,,,,,,,,
Abrangência: Região (TODOS) - Estado (TODOS),,,,,,,,,,,,,,,,,,,
Competência: Ano: 2014 - Mês: TODOS,,,,,,,,,,,,,,,,,,,
Faixa Etária: Gestantes (Adolescentes e Adultas),,,,,,,,,,,,,,,,,,,
Sexo: TODOS,,,,,,,,,,,,,,,,,,,
Raça e Cor: TODOS,,,,,,,,,,,,,,,,,,,
Povo e Comunidade: TODOS,,,,,,,,,,,,,,,,,,,
Escolaridade: TODOS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Abrangência Estadual,,,FREQUÊNCIA DE CONSUMO - Feijão,,,,,,,,,,,,,,,,Total de indivíduos
Região,Código UF,UF,,,,,,,,,,,,,,,,,avaliados
,,,Não consumiu nos últimos sete dias,,1 dia nos últimos sete dias,,2 dias nos últimos sete dias,,3 dias nos últimos sete dias,,4 dias nos últimos sete dias,,5 dias nos últimos sete dias,,6 dias nos últimos sete dias,,Todos os últimos sete dias,,
,,,n,%,n,%,n,%,n,%,n,%,n,%,n,%,n,%,
CENTRO-OESTE,53,DF,86,8%,52,5%,66,6%,65,6%,54,5%,48,5%,30,3%,633,61%,1034
CENTRO-OESTE,52,GO,79,6%,43,3%,52,4%,108,9%,58,5%,53,4%,53,4%,808,64%,1254
CENTRO-OESTE,50,MS,74,9%,36,4%,38,5%,52,6%,40,5%,27,3%,27,3%,514,64%,808
CENTRO-OESTE,51,MT,197,9%,73,3%,90,4%,102,5%,59,3%,53,3%,70,3%,1458,69%,2102
TOTAL REGIÃO CENTRO-OESTE,,,436,8%,204,4%,246,5%,327,6%,211,4%,181,3%,180,3%,3413,66%,5198
NORDESTE,27,AL,32,3%,17,2%,19,2%,40,4%,23,2%,33,3%,23,2%,786,81%,973
NORDESTE,29,BA,84,4%,69,4%,60,3%,71,4%,55,3%,55,3%,67,3%,1482,76%,1943
NORDESTE,23,CE,53,6%,40,4%,41,4%,55,6%,34,4%,27,3%,26,3%,682,71%,958
NORDESTE,21,MA,18,7%,34,12%,35,13%,39,14%,17,6%,20,7%,21,8%,90,33%,274
NORDESTE,25,PB,29,3%,27,3%,22,3%,21,2%,17,2%,23,3%,21,2%,683,81%,843
NORDESTE,26,PE,21,4%,12,3%,24,5%,29,6%,32,7%,25,5%,16,3%,316,67%,475
NORDESTE,22,PI,14,3%,7,1%,10,2%,25,5%,16,3%,20,4%,28,5%,394,77%,514
NORDESTE,24,RN,40,5%,31,4%,35,4%,50,6%,27,3%,27,3%,21,2%,653,74%,884
NORDESTE,28,SE,0,-,0,-,0,-,1,20%,0,-,0,-,0,-,4,80%,5
TOTAL REGIÃO NORDESTE,,,291,4%,237,3%,246,4%,331,5%,221,3%,230,3%,223,3%,5090,74%,6869
NORTE,12,AC,15,22%,14,21%,9,13%,8,12%,6,9%,3,4%,4,6%,9,13%,68
NORTE,13,AM,23,10%,47,20%,49,21%,57,25%,16,7%,6,3%,2,1%,30,13%,230
