,,,,,,,,,,,,,,,,,,,
MS/SAS/DAB/Núcleo de Tecnologia da Informação - NTI,,,,,,,,,,,,,,,,,,,
"Relatório do Consumo Alimentar por período, fase do ciclo da vida (de 2008 a 2014).",,,,,,,,,,,,,,,,,,,
Abrangência: Região (TODOS) - Estado (TODOS),,,,,,,,,,,,,,,,,,,
Competência: Ano: 2014 - Mês: TODOS,,,,,,,,,,,,,,,,,,,
Faixa Etária: Gestantes (Adolescentes e Adultas),,,,,,,,,,,,,,,,,,,
Sexo: TODOS,,,,,,,,,,,,,,,,,,,
Raça e Cor: TODOS,,,,,,,,,,,,,,,,,,,
Povo e Comunidade: TODOS,,,,,,,,,,,,,,,,,,,
Escolaridade: TODOS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Abrangência Estadual,,,"FREQUÊNCIA DE CONSUMO - Batata frita, batata de pacote e salgados fritos",,,,,,,,,,,,,,,,Total de indivíduos
Região,Código UF,UF,,,,,,,,,,,,,,,,,avaliados
,,,Não consumiu nos últimos sete dias,,1 dia nos últimos sete dias,,2 dias nos últimos sete dias,,3 dias nos últimos sete dias,,4 dias nos últimos sete dias,,5 dias nos últimos sete dias,,6 dias nos últimos sete dias,,Todos os últimos sete dias,,
,,,n,%,n,%,n,%,n,%,n,%,n,%,n,%,n,%,
CENTRO-OESTE,53,DF,528,51%,208,20%,114,11%,82,8%,31,3%,12,1%,17,2%,42,4%,1034
CENTRO-OESTE,52,GO,466,37%,272,22%,166,13%,142,11%,82,7%,32,3%,26,2%,68,5%,1254
CENTRO-OESTE,50,MS,361,45%,174,22%,95,12%,64,8%,34,4%,26,3%,15,2%,39,5%,808
CENTRO-OESTE,51,MT,1036,49%,448,21%,246,12%,132,6%,65,3%,44,2%,32,2%,93,4%,2096
TOTAL REGIÃO CENTRO-OESTE,,,2391,46%,1102,21%,621,12%,420,8%,212,4%,114,2%,90,2%,242,5%,5192
NORDESTE,27,AL,583,60%,183,19%,89,9%,42,4%,21,2%,8,1%,10,1%,37,4%,973
NORDESTE,29,BA,1132,58%,430,22%,191,10%,68,3%,31,2%,23,1%,14,1%,54,3%,1943
NORDESTE,23,CE,530,55%,184,19%,106,11%,49,5%,25,3%,18,2%,10,1%,36,4%,958
NORDESTE,21,MA,155,57%,46,17%,32,12%,17,6%,6,2%,3,1%,4,1%,10,4%,273
NORDESTE,25,PB,275,33%,125,15%,63,7%,319,38%,19,2%,12,1%,6,1%,24,3%,843
NORDESTE,26,PE,217,46%,126,27%,65,14%,25,5%,10,2%,13,3%,5,1%,14,3%,475
NORDESTE,22,PI,310,60%,103,20%,52,10%,19,4%,10,2%,8,2%,4,1%,7,1%,513
NORDESTE,24,RN,491,56%,162,18%,100,11%,46,5%,17,2%,12,1%,11,1%,45,5%,884
NORDESTE,28,SE,2,40%,1,20%,1,20%,0,-,0,-,1,20%,0,-,0,-,5
TOTAL REGIÃO NORDESTE,,,3695,54%,1360,20%,699,10%,585,9%,139,2%,98,1%,64,1%,227,3%,6867
NORTE,12,AC,52,76%,6,9%,3,4%,1,1%,0,-,5,7%,0,-,1,1%,68
NORTE,13,AM,93,40%,65,28%,20,9%,20,9%,7,3%,4,2%,4,2%,17,7%,230
