,,,,,,,,,,,,,,,,,,,
MS/SAS/DAB/Núcleo de Tecnologia da Informação - NTI,,,,,,,,,,,,,,,,,,,
"Relatório do Consumo Alimentar por período, fase do ciclo da vida (de 2008 a 2014).",,,,,,,,,,,,,,,,,,,
Abrangência: Região (TODOS) - Estado (TODOS),,,,,,,,,,,,,,,,,,,
Competência: Ano: 2009 - Mês: TODOS,,,,,,,,,,,,,,,,,,,
Faixa Etária: Gestantes (Adolescentes e Adultas),,,,,,,,,,,,,,,,,,,
Sexo: TODOS,,,,,,,,,,,,,,,,,,,
Raça e Cor: TODOS,,,,,,,,,,,,,,,,,,,
Povo e Comunidade: TODOS,,,,,,,,,,,,,,,,,,,
Escolaridade: TODOS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Abrangência Estadual,,,FREQUÊNCIA DE CONSUMO - Legumes e verduras cozidos,,,,,,,,,,,,,,,,Total de indivíduos
Região,Código UF,UF,,,,,,,,,,,,,,,,,avaliados
,,,Não consumiu nos últimos sete dias,,1 dia nos últimos sete dias,,2 dias nos últimos sete dias,,3 dias nos últimos sete dias,,4 dias nos últimos sete dias,,5 dias nos últimos sete dias,,6 dias nos últimos sete dias,,Todos os últimos sete dias,,
,,,n,%,n,%,n,%,n,%,n,%,n,%,n,%,n,%,
CENTRO-OESTE,53,DF,76,14%,78,14%,93,17%,90,16%,38,7%,19,3%,11,2%,145,26%,550
CENTRO-OESTE,52,GO,193,16%,118,10%,170,14%,135,11%,86,7%,82,7%,66,6%,326,28%,1176
CENTRO-OESTE,50,MS,135,32%,77,18%,66,16%,43,10%,23,5%,13,3%,15,4%,49,12%,421
CENTRO-OESTE,51,MT,599,35%,292,17%,225,13%,193,11%,74,4%,46,3%,44,3%,220,13%,1693
TOTAL REGIÃO CENTRO-OESTE,,,1003,26%,565,15%,554,14%,461,12%,221,6%,160,4%,136,4%,740,19%,3840
NORDESTE,27,AL,48,31%,9,6%,19,12%,8,5%,3,2%,3,2%,6,4%,60,38%,156
NORDESTE,29,BA,306,18%,163,10%,233,14%,237,14%,138,8%,85,5%,101,6%,448,26%,1711
NORDESTE,23,CE,118,52%,32,14%,31,14%,24,11%,5,2%,4,2%,1,0%,12,5%,227
NORDESTE,21,MA,101,36%,67,24%,33,12%,45,16%,12,4%,4,1%,3,1%,14,5%,279
NORDESTE,25,PB,122,22%,82,15%,132,24%,85,15%,19,3%,23,4%,16,3%,74,13%,553
NORDESTE,26,PE,18,29%,5,8%,3,5%,10,16%,7,11%,2,3%,3,5%,15,24%,63
NORDESTE,22,PI,134,61%,28,13%,34,16%,10,5%,4,2%,2,1%,0,-,6,3%,218
NORDESTE,24,RN,32,22%,15,10%,18,12%,18,12%,10,7%,9,6%,13,9%,30,21%,145
NORDESTE,28,SE,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
TOTAL REGIÃO NORDESTE,,,879,26%,401,12%,503,15%,437,13%,198,6%,132,4%,143,4%,659,20%,3352
NORTE,12,AC,2,33%,3,50%,1,17%,0,-,0,-,0,-,0,-,0,-,6
NORTE,13,AM,75,24%,44,14%,52,17%,42,13%,20,6%,21,7%,4,1%,57,18%,315
