,,,,,,,,,,,,,,,,,,,
MS/SAS/DAB/Núcleo de Tecnologia da Informação - NTI,,,,,,,,,,,,,,,,,,,
"Relatório do Consumo Alimentar por período, fase do ciclo da vida (de 2008 a 2014).",,,,,,,,,,,,,,,,,,,
Abrangência: Região (TODOS) - Estado (TODOS),,,,,,,,,,,,,,,,,,,
Competência: Ano: 2009 - Mês: TODOS,,,,,,,,,,,,,,,,,,,
Faixa Etária: Gestantes (Adolescentes e Adultas),,,,,,,,,,,,,,,,,,,
Sexo: TODOS,,,,,,,,,,,,,,,,,,,
Raça e Cor: TODOS,,,,,,,,,,,,,,,,,,,
Povo e Comunidade: TODOS,,,,,,,,,,,,,,,,,,,
Escolaridade: TODOS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Abrangência Estadual,,,"FREQUÊNCIA DE CONSUMO - Batata frita, batata de pacote e salgados fritos",,,,,,,,,,,,,,,,Total de indivíduos
Região,Código UF,UF,,,,,,,,,,,,,,,,,avaliados
,,,Não consumiu nos últimos sete dias,,1 dia nos últimos sete dias,,2 dias nos últimos sete dias,,3 dias nos últimos sete dias,,4 dias nos últimos sete dias,,5 dias nos últimos sete dias,,6 dias nos últimos sete dias,,Todos os últimos sete dias,,
,,,n,%,n,%,n,%,n,%,n,%,n,%,n,%,n,%,
CENTRO-OESTE,53,DF,293,53%,135,25%,66,12%,29,5%,5,1%,4,1%,6,1%,12,2%,550
CENTRO-OESTE,52,GO,523,44%,254,22%,138,12%,87,7%,60,5%,53,5%,33,3%,28,2%,1176
CENTRO-OESTE,50,MS,193,46%,96,23%,38,9%,33,8%,14,3%,17,4%,6,1%,24,6%,421
CENTRO-OESTE,51,MT,765,45%,400,24%,212,13%,109,6%,47,3%,33,2%,29,2%,98,6%,1693
TOTAL REGIÃO CENTRO-OESTE,,,1774,46%,885,23%,454,12%,258,7%,126,3%,107,3%,74,2%,162,4%,3840
NORDESTE,27,AL,77,49%,40,26%,10,6%,11,7%,6,4%,0,-,3,2%,9,6%,156
NORDESTE,29,BA,956,56%,385,23%,165,10%,86,5%,26,2%,24,1%,17,1%,52,3%,1711
NORDESTE,23,CE,177,78%,31,14%,7,3%,7,3%,1,0%,1,0%,2,1%,1,0%,227
NORDESTE,21,MA,217,78%,26,9%,19,7%,4,1%,3,1%,6,2%,1,0%,3,1%,279
NORDESTE,25,PB,261,47%,173,31%,66,12%,27,5%,7,1%,4,1%,5,1%,10,2%,553
NORDESTE,26,PE,48,76%,11,17%,0,-,3,5%,0,-,1,2%,0,-,0,-,63
NORDESTE,22,PI,147,67%,34,16%,18,8%,10,5%,1,0%,1,0%,2,1%,5,2%,218
NORDESTE,24,RN,103,71%,18,12%,13,9%,4,3%,1,1%,2,1%,1,1%,3,2%,145
NORDESTE,28,SE,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
TOTAL REGIÃO NORDESTE,,,1986,59%,718,21%,298,9%,152,5%,45,1%,39,1%,31,1%,83,2%,3352
NORTE,12,AC,3,50%,1,17%,0,-,0,-,0,-,0,-,0,-,2,33%,6
NORTE,13,AM,124,39%,71,23%,47,15%,33,10%,16,5%,8,3%,9,3%,7,2%,315
