,,,,,,,,,,,,,,,,,,,
MS/SAS/DAB/Núcleo de Tecnologia da Informação - NTI,,,,,,,,,,,,,,,,,,,
"Relatório do Consumo Alimentar por período, fase do ciclo da vida (de 2008 a 2014).",,,,,,,,,,,,,,,,,,,
Abrangência: Região (TODOS) - Estado (TODOS),,,,,,,,,,,,,,,,,,,
Competência: Ano: 2012 - Mês: TODOS,,,,,,,,,,,,,,,,,,,
Faixa Etária: Gestantes (Adolescentes e Adultas),,,,,,,,,,,,,,,,,,,
Sexo: TODOS,,,,,,,,,,,,,,,,,,,
Raça e Cor: TODOS,,,,,,,,,,,,,,,,,,,
Povo e Comunidade: TODOS,,,,,,,,,,,,,,,,,,,
Escolaridade: TODOS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Abrangência Estadual,,,FREQUÊNCIA DE CONSUMO - Feijão,,,,,,,,,,,,,,,,Total de indivíduos
Região,Código UF,UF,,,,,,,,,,,,,,,,,avaliados
,,,Não consumiu nos últimos sete dias,,1 dia nos últimos sete dias,,2 dias nos últimos sete dias,,3 dias nos últimos sete dias,,4 dias nos últimos sete dias,,5 dias nos últimos sete dias,,6 dias nos últimos sete dias,,Todos os últimos sete dias,,
,,,n,%,n,%,n,%,n,%,n,%,n,%,n,%,n,%,
CENTRO-OESTE,53,DF,142,8%,70,4%,88,5%,107,6%,71,4%,46,3%,37,2%,1196,68%,1757
CENTRO-OESTE,52,GO,85,5%,46,3%,58,4%,68,4%,43,3%,45,3%,80,5%,1172,73%,1597
CENTRO-OESTE,50,MS,210,8%,115,4%,125,5%,142,6%,113,4%,137,5%,138,5%,1581,62%,2561
CENTRO-OESTE,51,MT,336,10%,125,4%,142,4%,115,4%,81,2%,75,2%,86,3%,2294,70%,3254
TOTAL REGIÃO CENTRO-OESTE,,,773,8%,356,4%,413,5%,432,5%,308,3%,303,3%,341,4%,6243,68%,9169
NORDESTE,27,AL,42,2%,42,2%,68,3%,87,4%,78,4%,107,5%,59,3%,1514,76%,1997
NORDESTE,29,BA,206,6%,125,4%,133,4%,163,5%,117,3%,114,3%,141,4%,2548,72%,3547
NORDESTE,23,CE,172,5%,106,3%,143,5%,174,6%,110,3%,105,3%,100,3%,2244,71%,3154
NORDESTE,21,MA,70,6%,44,4%,98,9%,138,12%,72,6%,55,5%,46,4%,601,53%,1124
NORDESTE,25,PB,21,2%,21,2%,29,3%,24,3%,12,1%,17,2%,22,2%,764,84%,910
NORDESTE,26,PE,26,4%,14,2%,25,3%,66,9%,65,9%,24,3%,18,2%,493,67%,731
NORDESTE,22,PI,34,5%,16,2%,25,3%,35,5%,18,2%,16,2%,15,2%,564,78%,723
NORDESTE,24,RN,6,3%,12,5%,11,5%,12,5%,7,3%,6,3%,2,1%,170,75%,226
NORDESTE,28,SE,0,-,0,-,0,-,0,-,0,-,0,-,0,-,1,100%,1
TOTAL REGIÃO NORDESTE,,,577,5%,380,3%,532,4%,699,6%,479,4%,444,4%,403,3%,8899,72%,12413
NORTE,12,AC,0,-,0,-,3,100%,0,-,0,-,0,-,0,-,0,-,3
NORTE,13,AM,61,19%,71,22%,73,23%,49,15%,15,5%,6,2%,10,3%,36,11%,321
