,,,,,,,,,,,,,,,,,,,
MS/SAS/DAB/Núcleo de Tecnologia da Informação - NTI,,,,,,,,,,,,,,,,,,,
"Relatório do Consumo Alimentar por período, fase do ciclo da vida (de 2008 a 2014).",,,,,,,,,,,,,,,,,,,
Abrangência: Região (TODOS) - Estado (TODOS),,,,,,,,,,,,,,,,,,,
Competência: Ano: 2009 - Mês: TODOS,,,,,,,,,,,,,,,,,,,
Faixa Etária: Gestantes (Adolescentes e Adultas),,,,,,,,,,,,,,,,,,,
Sexo: TODOS,,,,,,,,,,,,,,,,,,,
Raça e Cor: TODOS,,,,,,,,,,,,,,,,,,,
Povo e Comunidade: TODOS,,,,,,,,,,,,,,,,,,,
Escolaridade: TODOS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Abrangência Estadual,,,FREQUÊNCIA DE CONSUMO - Leite ou iogurte,,,,,,,,,,,,,,,,Total de indivíduos
Região,Código UF,UF,,,,,,,,,,,,,,,,,avaliados
,,,Não consumiu nos últimos sete dias,,1 dia nos últimos sete dias,,2 dias nos últimos sete dias,,3 dias nos últimos sete dias,,4 dias nos últimos sete dias,,5 dias nos últimos sete dias,,6 dias nos últimos sete dias,,Todos os últimos sete dias,,
,,,n,%,n,%,n,%,n,%,n,%,n,%,n,%,n,%,
CENTRO-OESTE,53,DF,59,11%,28,5%,29,5%,39,7%,29,5%,17,3%,9,2%,340,62%,550
CENTRO-OESTE,52,GO,142,12%,95,8%,104,9%,101,9%,63,5%,66,6%,53,5%,552,47%,1176
CENTRO-OESTE,50,MS,94,22%,30,7%,37,9%,30,7%,14,3%,11,3%,22,5%,183,43%,421
CENTRO-OESTE,51,MT,347,20%,130,8%,147,9%,122,7%,54,3%,60,4%,41,2%,792,47%,1693
TOTAL REGIÃO CENTRO-OESTE,,,642,17%,283,7%,317,8%,292,8%,160,4%,154,4%,125,3%,1867,49%,3840
NORDESTE,27,AL,43,28%,20,13%,16,10%,11,7%,4,3%,1,1%,5,3%,56,36%,156
NORDESTE,29,BA,317,19%,164,10%,182,11%,141,8%,74,4%,39,2%,65,4%,729,43%,1711
NORDESTE,23,CE,100,44%,13,6%,18,8%,12,5%,6,3%,7,3%,5,2%,66,29%,227
NORDESTE,21,MA,89,32%,29,10%,22,8%,25,9%,9,3%,4,1%,10,4%,91,33%,279
NORDESTE,25,PB,105,19%,63,11%,97,18%,69,12%,29,5%,14,3%,6,1%,170,31%,553
NORDESTE,26,PE,12,19%,1,2%,6,10%,3,5%,4,6%,2,3%,1,2%,34,54%,63
NORDESTE,22,PI,45,21%,20,9%,11,5%,5,2%,4,2%,4,2%,3,1%,126,58%,218
NORDESTE,24,RN,17,12%,4,3%,5,3%,8,6%,7,5%,5,3%,2,1%,97,67%,145
NORDESTE,28,SE,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
TOTAL REGIÃO NORDESTE,,,728,22%,314,9%,357,11%,274,8%,137,4%,76,2%,97,3%,1369,41%,3352
NORTE,12,AC,1,17%,0,-,0,-,0,-,2,33%,0,-,0,-,3,50%,6
NORTE,13,AM,35,11%,40,13%,55,17%,31,10%,29,9%,17,5%,13,4%,95,30%,315
