,,,,,,,,,,,,,,,,,,,
MS/SAS/DAB/Núcleo de Tecnologia da Informação - NTI,,,,,,,,,,,,,,,,,,,
"Relatório do Consumo Alimentar por período, fase do ciclo da vida (de 2008 a 2014).",,,,,,,,,,,,,,,,,,,
Abrangência: Região (TODOS) - Estado (TODOS),,,,,,,,,,,,,,,,,,,
Competência: Ano: 2013 - Mês: TODOS,,,,,,,,,,,,,,,,,,,
Faixa Etária: Gestantes (Adolescentes e Adultas),,,,,,,,,,,,,,,,,,,
Sexo: TODOS,,,,,,,,,,,,,,,,,,,
Raça e Cor: TODOS,,,,,,,,,,,,,,,,,,,
Povo e Comunidade: TODOS,,,,,,,,,,,,,,,,,,,
Escolaridade: TODOS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Abrangência Estadual,,,FREQUÊNCIA DE CONSUMO - Hambúrguer e embutidos,,,,,,,,,,,,,,,,Total de indivíduos
Região,Código UF,UF,,,,,,,,,,,,,,,,,avaliados
,,,Não consumiu nos últimos sete dias,,1 dia nos últimos sete dias,,2 dias nos últimos sete dias,,3 dias nos últimos sete dias,,4 dias nos últimos sete dias,,5 dias nos últimos sete dias,,6 dias nos últimos sete dias,,Todos os últimos sete dias,,
,,,n,%,n,%,n,%,n,%,n,%,n,%,n,%,n,%,
CENTRO-OESTE,53,DF,523,48%,240,22%,129,12%,80,7%,29,3%,21,2%,11,1%,49,5%,1082
CENTRO-OESTE,52,GO,758,47%,346,22%,203,13%,104,7%,68,4%,66,4%,18,1%,33,2%,1596
CENTRO-OESTE,50,MS,654,44%,355,24%,204,14%,80,5%,51,3%,38,3%,23,2%,76,5%,1481
CENTRO-OESTE,51,MT,1876,52%,666,18%,436,12%,196,5%,131,4%,69,2%,78,2%,159,4%,3611
TOTAL REGIÃO CENTRO-OESTE,,,3811,49%,1607,21%,972,13%,460,6%,279,4%,194,2%,130,2%,317,4%,7770
NORDESTE,27,AL,808,50%,249,15%,223,14%,179,11%,48,3%,28,2%,17,1%,72,4%,1624
NORDESTE,29,BA,2063,56%,760,21%,406,11%,183,5%,76,2%,48,1%,36,1%,125,3%,3697
NORDESTE,23,CE,1106,58%,345,18%,221,12%,94,5%,47,2%,16,1%,17,1%,55,3%,1901
NORDESTE,21,MA,331,54%,108,18%,103,17%,32,5%,21,3%,6,1%,3,0%,8,1%,612
NORDESTE,25,PB,391,38%,172,17%,127,12%,242,23%,31,3%,12,1%,9,1%,58,6%,1042
NORDESTE,26,PE,159,55%,55,19%,33,11%,22,8%,5,2%,2,1%,2,1%,12,4%,290
NORDESTE,22,PI,544,55%,187,19%,159,16%,50,5%,11,1%,9,1%,6,1%,23,2%,989
NORDESTE,24,RN,175,36%,92,19%,70,14%,62,13%,12,2%,13,3%,8,2%,52,11%,484
NORDESTE,28,SE,5,33%,3,20%,5,33%,2,13%,0,-,0,-,0,-,0,-,15
TOTAL REGIÃO NORDESTE,,,5582,52%,1971,19%,1347,13%,866,8%,251,2%,134,1%,98,1%,405,4%,10654
NORTE,12,AC,17,81%,1,5%,2,10%,1,5%,0,-,0,-,0,-,0,-,21
NORTE,13,AM,250,53%,75,16%,60,13%,45,9%,13,3%,6,1%,13,3%,14,3%,476
