,,,,,,,,,,,,,,,,,,,
MS/SAS/DAB/Núcleo de Tecnologia da Informação - NTI,,,,,,,,,,,,,,,,,,,
"Relatório do Consumo Alimentar por período, fase do ciclo da vida (de 2008 a 2014).",,,,,,,,,,,,,,,,,,,
Abrangência: Região (TODOS) - Estado (TODOS),,,,,,,,,,,,,,,,,,,
Competência: Ano: 2014 - Mês: TODOS,,,,,,,,,,,,,,,,,,,
Faixa Etária: Gestantes (Adolescentes e Adultas),,,,,,,,,,,,,,,,,,,
Sexo: TODOS,,,,,,,,,,,,,,,,,,,
Raça e Cor: TODOS,,,,,,,,,,,,,,,,,,,
Povo e Comunidade: TODOS,,,,,,,,,,,,,,,,,,,
Escolaridade: TODOS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Abrangência Estadual,,,FREQUÊNCIA DE CONSUMO - Legumes e verduras cozidos,,,,,,,,,,,,,,,,Total de indivíduos
Região,Código UF,UF,,,,,,,,,,,,,,,,,avaliados
,,,Não consumiu nos últimos sete dias,,1 dia nos últimos sete dias,,2 dias nos últimos sete dias,,3 dias nos últimos sete dias,,4 dias nos últimos sete dias,,5 dias nos últimos sete dias,,6 dias nos últimos sete dias,,Todos os últimos sete dias,,
,,,n,%,n,%,n,%,n,%,n,%,n,%,n,%,n,%,
CENTRO-OESTE,53,DF,234,23%,127,12%,161,15%,141,14%,63,6%,51,5%,42,4%,221,21%,1040
CENTRO-OESTE,52,GO,175,14%,122,10%,188,15%,199,16%,107,9%,85,7%,59,5%,321,26%,1256
CENTRO-OESTE,50,MS,238,29%,161,20%,132,16%,99,12%,43,5%,19,2%,25,3%,90,11%,807
CENTRO-OESTE,51,MT,537,25%,294,14%,441,21%,236,11%,93,4%,100,5%,66,3%,347,16%,2114
TOTAL REGIÃO CENTRO-OESTE,,,1184,23%,704,13%,922,18%,675,13%,306,6%,255,5%,192,4%,979,19%,5217
NORDESTE,27,AL,265,27%,95,10%,135,14%,100,10%,50,5%,35,4%,22,2%,271,28%,973
NORDESTE,29,BA,349,18%,227,12%,247,13%,223,11%,105,5%,64,3%,80,4%,650,33%,1945
NORDESTE,23,CE,396,41%,145,15%,162,17%,92,10%,36,4%,33,3%,13,1%,83,9%,960
NORDESTE,21,MA,64,23%,54,20%,71,26%,40,15%,9,3%,8,3%,5,2%,23,8%,274
NORDESTE,25,PB,224,27%,57,7%,70,8%,58,7%,325,39%,27,3%,13,2%,69,8%,843
NORDESTE,26,PE,178,37%,62,13%,85,18%,69,14%,36,8%,10,2%,5,1%,31,7%,476
NORDESTE,22,PI,142,28%,64,12%,65,13%,62,12%,42,8%,26,5%,13,3%,100,19%,514
NORDESTE,24,RN,357,40%,118,13%,99,11%,91,10%,31,3%,24,3%,21,2%,146,16%,887
NORDESTE,28,SE,2,40%,1,20%,1,20%,1,20%,0,-,0,-,0,-,0,-,5
TOTAL REGIÃO NORDESTE,,,1977,29%,823,12%,935,14%,736,11%,634,9%,227,3%,172,3%,1373,20%,6877
NORTE,12,AC,23,34%,14,21%,6,9%,9,13%,4,6%,1,1%,1,1%,10,15%,68
NORTE,13,AM,71,31%,27,12%,43,19%,36,16%,8,3%,3,1%,4,2%,38,17%,230
