,,,,,,,,,,,,,,,,,,,
MS/SAS/DAB/Núcleo de Tecnologia da Informação - NTI,,,,,,,,,,,,,,,,,,,
"Relatório do Consumo Alimentar por período, fase do ciclo da vida (de 2008 a 2014).",,,,,,,,,,,,,,,,,,,
Abrangência: Região (TODOS) - Estado (TODOS),,,,,,,,,,,,,,,,,,,
Competência: Ano: 2010 - Mês: TODOS,,,,,,,,,,,,,,,,,,,
Faixa Etária: Gestantes (Adolescentes e Adultas),,,,,,,,,,,,,,,,,,,
Sexo: TODOS,,,,,,,,,,,,,,,,,,,
Raça e Cor: TODOS,,,,,,,,,,,,,,,,,,,
Povo e Comunidade: TODOS,,,,,,,,,,,,,,,,,,,
Escolaridade: TODOS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Abrangência Estadual,,,"FREQUÊNCIA DE CONSUMO - Bolachas/biscoitos doces ou recheados, doces, balas e chocolates",,,,,,,,,,,,,,,,Total de indivíduos
Região,Código UF,UF,,,,,,,,,,,,,,,,,avaliados
,,,Não consumiu nos últimos sete dias,,1 dia nos últimos sete dias,,2 dias nos últimos sete dias,,3 dias nos últimos sete dias,,4 dias nos últimos sete dias,,5 dias nos últimos sete dias,,6 dias nos últimos sete dias,,Todos os últimos sete dias,,
,,,n,%,n,%,n,%,n,%,n,%,n,%,n,%,n,%,
CENTRO-OESTE,53,DF,96,31%,44,14%,47,15%,29,9%,15,5%,9,3%,4,1%,63,21%,307
CENTRO-OESTE,52,GO,141,23%,111,18%,84,14%,89,15%,56,9%,53,9%,35,6%,42,7%,611
CENTRO-OESTE,50,MS,239,32%,158,21%,122,16%,64,9%,29,4%,29,4%,25,3%,81,11%,747
CENTRO-OESTE,51,MT,788,40%,354,18%,239,12%,175,9%,80,4%,34,2%,44,2%,253,13%,1967
TOTAL REGIÃO CENTRO-OESTE,,,1264,35%,667,18%,492,14%,357,10%,180,5%,125,3%,108,3%,439,12%,3632
NORDESTE,27,AL,263,41%,109,17%,96,15%,55,9%,27,4%,17,3%,16,3%,56,9%,639
NORDESTE,29,BA,632,38%,280,17%,225,14%,166,10%,71,4%,47,3%,46,3%,178,11%,1645
NORDESTE,23,CE,187,41%,63,14%,52,11%,45,10%,19,4%,17,4%,12,3%,62,14%,457
NORDESTE,21,MA,22,50%,9,20%,5,11%,3,7%,2,5%,1,2%,0,-,2,5%,44
NORDESTE,25,PB,56,19%,57,19%,67,22%,63,21%,15,5%,8,3%,7,2%,29,10%,302
NORDESTE,26,PE,34,45%,13,17%,12,16%,5,7%,5,7%,1,1%,1,1%,5,7%,76
NORDESTE,22,PI,147,44%,64,19%,47,14%,27,8%,10,3%,5,1%,9,3%,27,8%,336
NORDESTE,24,RN,10,42%,0,-,1,4%,3,13%,2,8%,1,4%,2,8%,5,21%,24
NORDESTE,28,SE,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
TOTAL REGIÃO NORDESTE,,,1351,38%,595,17%,505,14%,367,10%,151,4%,97,3%,93,3%,364,10%,3523
NORTE,12,AC,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
NORTE,13,AM,78,24%,61,19%,56,17%,61,19%,36,11%,21,6%,5,2%,6,2%,324
