,,,,,,,,,,,,,,,,,,,
MS/SAS/DAB/Núcleo de Tecnologia da Informação - NTI,,,,,,,,,,,,,,,,,,,
"Relatório do Consumo Alimentar por período, fase do ciclo da vida (de 2008 a 2014).",,,,,,,,,,,,,,,,,,,
Abrangência: Região (TODOS) - Estado (TODOS),,,,,,,,,,,,,,,,,,,
Competência: Ano: 2010 - Mês: TODOS,,,,,,,,,,,,,,,,,,,
Faixa Etária: Gestantes (Adolescentes e Adultas),,,,,,,,,,,,,,,,,,,
Sexo: TODOS,,,,,,,,,,,,,,,,,,,
Raça e Cor: TODOS,,,,,,,,,,,,,,,,,,,
Povo e Comunidade: TODOS,,,,,,,,,,,,,,,,,,,
Escolaridade: TODOS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Abrangência Estadual,,,FREQUÊNCIA DE CONSUMO - Salada crua,,,,,,,,,,,,,,,,Total de indivíduos
Região,Código UF,UF,,,,,,,,,,,,,,,,,avaliados
,,,Não consumiu nos últimos sete dias,,1 dia nos últimos sete dias,,2 dias nos últimos sete dias,,3 dias nos últimos sete dias,,4 dias nos últimos sete dias,,5 dias nos últimos sete dias,,6 dias nos últimos sete dias,,Todos os últimos sete dias,,
,,,n,%,n,%,n,%,n,%,n,%,n,%,n,%,n,%,
CENTRO-OESTE,53,DF,40,13%,35,11%,38,12%,45,15%,30,10%,12,4%,11,4%,96,31%,307
CENTRO-OESTE,52,GO,30,5%,44,7%,86,14%,62,10%,46,8%,55,9%,66,11%,222,36%,611
CENTRO-OESTE,50,MS,93,12%,89,12%,116,16%,104,14%,66,9%,33,4%,26,3%,220,29%,747
CENTRO-OESTE,51,MT,267,14%,221,11%,282,14%,247,13%,134,7%,106,5%,77,4%,633,32%,1967
TOTAL REGIÃO CENTRO-OESTE,,,430,12%,389,11%,522,14%,458,13%,276,8%,206,6%,180,5%,1171,32%,3632
NORDESTE,27,AL,174,27%,88,14%,94,15%,77,12%,30,5%,33,5%,26,4%,117,18%,639
NORDESTE,29,BA,226,14%,155,9%,245,15%,270,16%,132,8%,107,7%,87,5%,423,26%,1645
NORDESTE,23,CE,182,40%,62,14%,62,14%,57,13%,24,5%,15,3%,7,2%,47,10%,456
NORDESTE,21,MA,21,48%,10,23%,7,16%,2,5%,1,2%,0,-,0,-,3,7%,44
NORDESTE,25,PB,82,27%,26,9%,50,17%,64,21%,37,12%,8,3%,3,1%,32,11%,302
NORDESTE,26,PE,30,39%,13,17%,12,16%,3,4%,3,4%,3,4%,3,4%,9,12%,76
NORDESTE,22,PI,107,32%,50,15%,57,17%,43,13%,21,6%,10,3%,5,1%,43,13%,336
NORDESTE,24,RN,5,21%,2,8%,5,21%,3,13%,2,8%,0,-,1,4%,6,25%,24
NORDESTE,28,SE,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
TOTAL REGIÃO NORDESTE,,,827,23%,406,12%,532,15%,519,15%,250,7%,176,5%,132,4%,680,19%,3522
NORTE,12,AC,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
NORTE,13,AM,126,39%,78,24%,68,21%,34,10%,6,2%,5,2%,0,-,7,2%,324
