,,,,,,,,,,,,,,,,,,,
MS/SAS/DAB/Núcleo de Tecnologia da Informação - NTI,,,,,,,,,,,,,,,,,,,
"Relatório do Consumo Alimentar por período, fase do ciclo da vida (de 2008 a 2014).",,,,,,,,,,,,,,,,,,,
Abrangência: Região (TODOS) - Estado (TODOS),,,,,,,,,,,,,,,,,,,
Competência: Ano: 2010 - Mês: TODOS,,,,,,,,,,,,,,,,,,,
Faixa Etária: Gestantes (Adolescentes e Adultas),,,,,,,,,,,,,,,,,,,
Sexo: TODOS,,,,,,,,,,,,,,,,,,,
Raça e Cor: TODOS,,,,,,,,,,,,,,,,,,,
Povo e Comunidade: TODOS,,,,,,,,,,,,,,,,,,,
Escolaridade: TODOS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Abrangência Estadual,,,FREQUÊNCIA DE CONSUMO - Hambúrguer e embutidos,,,,,,,,,,,,,,,,Total de indivíduos
Região,Código UF,UF,,,,,,,,,,,,,,,,,avaliados
,,,Não consumiu nos últimos sete dias,,1 dia nos últimos sete dias,,2 dias nos últimos sete dias,,3 dias nos últimos sete dias,,4 dias nos últimos sete dias,,5 dias nos últimos sete dias,,6 dias nos últimos sete dias,,Todos os últimos sete dias,,
,,,n,%,n,%,n,%,n,%,n,%,n,%,n,%,n,%,
CENTRO-OESTE,53,DF,116,38%,94,31%,33,11%,21,7%,17,6%,6,2%,2,1%,18,6%,307
CENTRO-OESTE,52,GO,272,45%,111,18%,75,12%,59,10%,37,6%,37,6%,8,1%,12,2%,611
CENTRO-OESTE,50,MS,319,43%,169,23%,110,15%,68,9%,26,3%,14,2%,14,2%,27,4%,747
CENTRO-OESTE,51,MT,996,51%,443,23%,227,12%,100,5%,43,2%,23,1%,26,1%,109,6%,1967
TOTAL REGIÃO CENTRO-OESTE,,,1703,47%,817,22%,445,12%,248,7%,123,3%,80,2%,50,1%,166,5%,3632
NORDESTE,27,AL,325,51%,100,16%,69,11%,47,7%,31,5%,24,4%,8,1%,35,5%,639
NORDESTE,29,BA,903,55%,359,22%,183,11%,90,5%,34,2%,22,1%,14,1%,40,2%,1645
NORDESTE,23,CE,274,60%,73,16%,52,11%,24,5%,6,1%,3,1%,7,2%,18,4%,457
NORDESTE,21,MA,30,68%,4,9%,5,11%,2,5%,2,5%,0,-,0,-,1,2%,44
NORDESTE,25,PB,104,34%,66,22%,79,26%,29,10%,12,4%,2,1%,1,0%,9,3%,302
NORDESTE,26,PE,48,63%,15,20%,3,4%,3,4%,3,4%,1,1%,0,-,3,4%,76
NORDESTE,22,PI,211,63%,64,19%,30,9%,20,6%,3,1%,0,-,3,1%,5,1%,336
NORDESTE,24,RN,10,42%,4,17%,7,29%,1,4%,1,4%,0,-,0,-,1,4%,24
NORDESTE,28,SE,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
TOTAL REGIÃO NORDESTE,,,1905,54%,685,19%,428,12%,216,6%,92,3%,52,1%,33,1%,112,3%,3523
NORTE,12,AC,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
NORTE,13,AM,162,50%,67,21%,40,12%,34,10%,9,3%,6,2%,2,1%,4,1%,324
