,,,,,,,,,,,,,,,,,,,
MS/SAS/DAB/Núcleo de Tecnologia da Informação - NTI,,,,,,,,,,,,,,,,,,,
"Relatório do Consumo Alimentar por período, fase do ciclo da vida (de 2008 a 2014).",,,,,,,,,,,,,,,,,,,
Abrangência: Região (TODOS) - Estado (TODOS),,,,,,,,,,,,,,,,,,,
Competência: Ano: 2009 - Mês: TODOS,,,,,,,,,,,,,,,,,,,
Faixa Etária: Gestantes (Adolescentes e Adultas),,,,,,,,,,,,,,,,,,,
Sexo: TODOS,,,,,,,,,,,,,,,,,,,
Raça e Cor: TODOS,,,,,,,,,,,,,,,,,,,
Povo e Comunidade: TODOS,,,,,,,,,,,,,,,,,,,
Escolaridade: TODOS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Abrangência Estadual,,,FREQUÊNCIA DE CONSUMO - Hambúrguer e embutidos,,,,,,,,,,,,,,,,Total de indivíduos
Região,Código UF,UF,,,,,,,,,,,,,,,,,avaliados
,,,Não consumiu nos últimos sete dias,,1 dia nos últimos sete dias,,2 dias nos últimos sete dias,,3 dias nos últimos sete dias,,4 dias nos últimos sete dias,,5 dias nos últimos sete dias,,6 dias nos últimos sete dias,,Todos os últimos sete dias,,
,,,n,%,n,%,n,%,n,%,n,%,n,%,n,%,n,%,
CENTRO-OESTE,53,DF,247,45%,133,24%,85,15%,28,5%,23,4%,9,2%,6,1%,19,3%,550
CENTRO-OESTE,52,GO,582,49%,212,18%,160,14%,87,7%,50,4%,36,3%,19,2%,30,3%,1176
CENTRO-OESTE,50,MS,168,40%,98,23%,56,13%,33,8%,21,5%,12,3%,8,2%,25,6%,421
CENTRO-OESTE,51,MT,865,51%,378,22%,189,11%,85,5%,49,3%,20,1%,21,1%,86,5%,1693
TOTAL REGIÃO CENTRO-OESTE,,,1862,48%,821,21%,490,13%,233,6%,143,4%,77,2%,54,1%,160,4%,3840
NORDESTE,27,AL,55,35%,21,13%,30,19%,25,16%,3,2%,3,2%,0,-,19,12%,156
NORDESTE,29,BA,940,55%,341,20%,198,12%,93,5%,35,2%,22,1%,26,2%,56,3%,1711
NORDESTE,23,CE,153,67%,23,10%,25,11%,14,6%,4,2%,3,1%,2,1%,3,1%,227
NORDESTE,21,MA,180,65%,44,16%,26,9%,17,6%,5,2%,4,1%,0,-,3,1%,279
NORDESTE,25,PB,208,38%,165,30%,98,18%,41,7%,14,3%,3,1%,2,0%,22,4%,553
NORDESTE,26,PE,43,68%,11,17%,1,2%,2,3%,2,3%,1,2%,1,2%,2,3%,63
NORDESTE,22,PI,154,71%,25,11%,19,9%,12,6%,1,0%,3,1%,2,1%,2,1%,218
NORDESTE,24,RN,66,46%,16,11%,20,14%,12,8%,7,5%,4,3%,7,5%,13,9%,145
NORDESTE,28,SE,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
TOTAL REGIÃO NORDESTE,,,1799,54%,646,19%,417,12%,216,6%,71,2%,43,1%,40,1%,120,4%,3352
NORTE,12,AC,2,33%,2,33%,1,17%,1,17%,0,-,0,-,0,-,0,-,6
NORTE,13,AM,187,59%,52,17%,35,11%,15,5%,3,1%,11,3%,4,1%,8,3%,315
